epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,p1/stats_g/mean,p1/stats_g/std,p1/stats_o/mean,p1/stats_o/std,p2/stats_g/mean,p2/stats_g/std,p2/stats_o/mean,p2/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
83,0.8513806,0.08271808,0.19454874,0.07242522,0.84257585,0.07699292,0.21167943,0.1212933,0.8487854,0.15051274,0.27303493,0.15243253,1680.0,-1.388613271176815,0.9,3360.0,0.525
84,0.85143423,0.08257117,0.19458492,0.07238368,0.8425979,0.07697344,0.21165921,0.12120308,0.8487303,0.15077394,0.27321762,0.1525974,1700.0,-7.074492875188589,0.65,3400.0,0.6
85,0.85148925,0.08240726,0.1946048,0.07218261,0.8426688,0.07693302,0.21165463,0.121016435,0.848856,0.15075402,0.2732207,0.15252136,1720.0,-0.6088777142465116,1.0,3440.0,0.65
86,0.85145456,0.082226865,0.19460095,0.07194938,0.8426388,0.07689795,0.21159683,0.120783314,0.8490738,0.15079442,0.27336195,0.15232836,1740.0,-0.7616599977314473,0.85,3480.0,0.475
87,0.8514983,0.08205571,0.19461654,0.07176581,0.84266925,0.07684862,0.21153666,0.12068762,0.8491307,0.15073442,0.27337182,0.1523435,1760.0,-10.279635272562505,0.55,3520.0,0.625
88,0.85132456,0.08201956,0.19459221,0.07194671,0.84270954,0.076800324,0.21158123,0.120512776,0.8492492,0.15174673,0.27341858,0.15280773,1780.0,-9.491041338473558,0.65,3560.0,0.35
89,0.851337,0.08184956,0.19459783,0.07175158,0.8427221,0.07677333,0.21151036,0.12033919,0.8494062,0.15218143,0.27345034,0.1528443,1800.0,-7.84355256074667,0.7,3600.0,0.575
90,0.85140944,0.08167185,0.19464967,0.07167741,0.84279054,0.076719396,0.21143498,0.12020307,0.84955674,0.15223855,0.27336738,0.15266989,1820.0,-3.597372919917107,0.75,3640.0,0.6
91,0.8514839,0.08151416,0.19467822,0.07146935,0.8429041,0.07669268,0.21135873,0.12001542,0.84986925,0.15204607,0.27332115,0.15241326,1840.0,-1.024642549842596,0.95,3680.0,0.575
92,0.851389,0.081356905,0.19465773,0.07127325,0.8428023,0.0766493,0.21130644,0.11981583,0.8499634,0.15171655,0.27339515,0.15227067,1860.0,-0.6401299553513526,1.0,3720.0,0.675
93,0.85140234,0.08120461,0.19465686,0.07108284,0.84278446,0.07660128,0.21124862,0.11963864,0.84989595,0.15124786,0.2733876,0.15186599,1880.0,-2.7846624764502046,0.8,3760.0,0.625
94,0.8514429,0.08100756,0.1945512,0.07143773,0.84282637,0.07656335,0.21117464,0.11943106,0.8500045,0.15097322,0.27347058,0.15161481,1900.0,-4.719431659311057,0.8,3800.0,0.525
95,0.8514617,0.080871455,0.19455653,0.07125779,0.84283954,0.07655647,0.21108252,0.11924546,0.850123,0.15061583,0.2733948,0.15120934,1920.0,-1.9796853053271772,0.95,3840.0,0.6
96,0.85152465,0.08071221,0.1945839,0.07107988,0.84287053,0.07653052,0.21100442,0.11905241,0.8502446,0.15040301,0.27346382,0.15094389,1940.0,-2.7842246015369896,0.9,3880.0,0.55
97,0.8514914,0.080574356,0.19458088,0.07089909,0.84281254,0.076513395,0.21092008,0.11889725,0.8502786,0.15012929,0.27355742,0.15062955,1960.0,-3.2380531905889507,0.9,3920.0,0.725
98,0.8514896,0.08043926,0.19458821,0.070695,0.84278315,0.07649291,0.21086137,0.118707545,0.85048276,0.1502405,0.27358,0.15063813,1980.0,-1.5059223380088806,0.95,3960.0,0.575
99,0.8515205,0.08028364,0.19460455,0.07051472,0.8427512,0.07645207,0.21082608,0.11873556,0.8504264,0.14998145,0.2735137,0.15040888,2000.0,-0.8333705294430256,1.0,4000.0,0.625
